Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,SUM_PROCEDURES,tempID,SUM_MEDICATIONS
baffdce5-d444-4c8c-a815-e7d00a01f7ca,1939-06-22,,999-18-7548,S99944170,X24448928X,Ms.,Naida467,Kuvalis369,,,S,white,nonhispanic,F,Attleboro  Massachusetts  US,214 Schmeler Parade,Boston,Massachusetts,Suffolk County,02129,42.3419102656082,-71.0526160105459,277867.5,28502.11,52715.25,baffdce5-d444-4c8c-a815-e7d00a01f7ca,340040.72
bb05ba4c-bced-42c8-ae3d-9e732823fb44,1962-10-02,1966-06-13,999-29-4303,,,,Andre610,Tremblay80,,,,white,nonhispanic,M,Braintree  Massachusetts  US,933 Kunze Highlands Unit 73,Wareham,Massachusetts,Plymouth County,,41.7535235768419,-70.719563092639,86481.24,828.24,2500.49,bb05ba4c-bced-42c8-ae3d-9e732823fb44,1.24
bb089c44-7126-4acd-a2fa-5e10dfa77516,1977-07-25,,999-63-6173,S99944789,X34368X,Mr.,Fritz267,Hartmann983,,,S,white,nonhispanic,M,Pittsfield  Massachusetts  US,857 Kertzmann Village,Grafton,Massachusetts,Worcester County,,42.2492280623078,-71.6704045435801,989294.81,5831.12,7830.56,bb089c44-7126-4acd-a2fa-5e10dfa77516,76726.98
bb30c9d3-913c-49ce-8cd9-75405f7a19e9,1952-05-07,,999-30-7218,S99925660,X24723428X,Mr.,Adan632,King743,,,M,white,nonhispanic,M,Dudley  Massachusetts  US,898 Wehner Rue Suite 46,Westminster,Massachusetts,Worcester County,,42.6000545243803,-71.8579713678989,1748746.13,7086.46,7301.86,bb30c9d3-913c-49ce-8cd9-75405f7a19e9,397085.04
bb9a366c-e4d6-4dd0-9a70-e9f93529d6ff,1988-02-08,,999-29-7843,S99918546,X69465408X,Mr.,Maurice742,Bauch723,,,M,white,nonhispanic,M,Brockton  Massachusetts  US,154 Schulist Port,Dartmouth,Massachusetts,Bristol County,,41.5386185599697,-70.9283596125728,708324.66,10703.65,2091.73,bb9a366c-e4d6-4dd0-9a70-e9f93529d6ff,151657.85
bb9d00fe-b16e-4832-8aec-b1e9d480d48d,1969-06-05,,999-88-2579,S99986030,X36225922X,Mr.,Ben667,Funk324,,,M,white,nonhispanic,M,Amherst  Massachusetts  US,697 Mante Dam,Wareham,Massachusetts,Plymouth County,,41.7471251841664,-70.7247737839991,7267.04,0.0,10921.71,bb9d00fe-b16e-4832-8aec-b1e9d480d48d,8958.66
bba40d4c-1a9e-41d3-923d-5232b01a0dd9,1991-10-06,,999-45-6373,S99985521,X29721490X,Mrs.,Maryalice613,Larson43,,Schaden604,M,white,nonhispanic,F,Newton  Massachusetts  US,122 Jast Rue,Hudson,Massachusetts,Middlesex County,,42.3396491113748,-71.5476637123809,639109.56,25245.94,273943.03,bba40d4c-1a9e-41d3-923d-5232b01a0dd9,14998.26
bbcba0c9-f5ea-4fce-a726-adde5ffcb712,1950-05-22,,999-45-3166,S99966538,X39408982X,Mr.,Felton646,Balistreri607,,,M,white,nonhispanic,M,Hingham  Massachusetts  US,420 Crist Alley,Marshfield,Massachusetts,Plymouth County,02050,42.0707741729496,-70.6789026350036,1429960.62,12429.81,33682.62,bbcba0c9-f5ea-4fce-a726-adde5ffcb712,158620.98
bbd67ecb-c7fd-4965-853b-d59f385424ab,1993-09-20,,999-59-5848,S99944568,X28871872X,Mr.,Asa127,Block661,,,,white,nonhispanic,M,Oakham  Massachusetts  US,140 Rohan Street Suite 50,Boston,Massachusetts,Suffolk County,02136,42.3155435121627,-71.1118796134121,644307.87,3215.56,753.55,bbd67ecb-c7fd-4965-853b-d59f385424ab,13.07
bc95d200-52fc-49cd-b128-8f4150cb4714,2010-11-06,,999-93-4178,,,,Will178,Haley279,,,,white,nonhispanic,M,Holyoke  Massachusetts  US,1071 Von Course,Lakeville,Massachusetts,Plymouth County,,41.8018995237107,-70.9606341736921,230483.98,2517.36,9251.42,bc95d200-52fc-49cd-b128-8f4150cb4714,30.66
bcda3cdc-3c23-4c5c-9a95-4fbceb049bc8,2011-11-20,,999-21-4206,,,,Burton124,Hermann103,,,,white,nonhispanic,M,Southbridge  Massachusetts  US,756 Cummings Bay,Worcester,Massachusetts,Worcester County,01606,42.2605723360376,-71.7695629267618,206318.91,2324.04,2634.54,bcda3cdc-3c23-4c5c-9a95-4fbceb049bc8,94.7
bd06f239-4b79-4780-9f3d-2d48245b05c6,1993-05-14,,999-28-1997,S99967328,X7597452X,Ms.,Laine739,Abbott774,,,,white,nonhispanic,F,Gardner  Massachusetts  US,1054 Doyle Burg,Agawam,Massachusetts,Hampden County,01030,42.0791247424815,-72.6291471657633,597690.45,5972.01,269750.33,bd06f239-4b79-4780-9f3d-2d48245b05c6,28742.52
bd6049cf-d394-4818-8b37-a4498547844d,1987-12-02,,999-33-4009,S99986649,X89035692X,Mrs.,Ramona980,Valdivia496,,Tejada731,M,white,hispanic,F,Port-au-Prince  Haiti  HT,974 Goodwin Orchard,Taunton,Massachusetts,Bristol County,02718,41.9764807651116,-71.0302179210209,698320.7,10383.9,254432.63,bd6049cf-d394-4818-8b37-a4498547844d,150439.53
bd805583-2b6d-4a3e-a842-d2b3396089d4,2000-10-02,,999-12-5268,S99929404,,Mr.,Jimmy858,O'Reilly797,,,,white,nonhispanic,M,Westford  Massachusetts  US,887 Carroll Glen,Quincy,Massachusetts,Norfolk County,,42.2025791212139,-70.9554572384245,450401.43,3109.76,2410.86,bd805583-2b6d-4a3e-a842-d2b3396089d4,4526.21
be249d5b-327e-4c30-8fb2-3a1c587fe5ad,1946-08-12,,999-63-7990,S99940218,X24119854X,Mr.,Kermit56,Rutherford999,,,M,white,nonhispanic,M,Stow  Massachusetts  US,489 Nienow Rue,Fall River,Massachusetts,Bristol County,02790,41.6531357677421,-71.0043680629964,1537567.36,9632.16,57768.82,be249d5b-327e-4c30-8fb2-3a1c587fe5ad,179957.29
be33d994-f841-40a4-9410-66555cf90fed,1969-02-11,,999-62-9791,S99972649,X64212036X,Mrs.,Arnetta705,Schumm995,,Rolfson709,M,white,nonhispanic,F,Millis  Massachusetts  US,777 Sanford Fort Suite 96,Reading,Massachusetts,Middlesex County,01801,42.5611555838281,-71.0673607429188,1027698.46,18168.22,95745.1,be33d994-f841-40a4-9410-66555cf90fed,117659.21
be3eaf02-0c8a-4729-8b6e-7b40ab016e29,1940-10-29,2006-09-01,999-46-6653,S99992032,X21689799X,Mr.,Filiberto722,Kerluke267,,,M,white,nonhispanic,M,Newton  Massachusetts  US,261 Hilll Mews Apt 68,Newburyport,Massachusetts,Essex County,,42.7966347684665,-70.8077410174782,1732197.15,10901.86,22166.87,be3eaf02-0c8a-4729-8b6e-7b40ab016e29,265858.42
be8fc232-6d5c-4d97-9a1b-f9b17e06c3ff,1973-08-17,,999-83-8158,S99936264,X76474542X,Mrs.,Soledad678,Duarte203,,Briones478,M,white,hispanic,F,La Paz  Baja California  MX,503 Dibbert Divide,Boston,Massachusetts,Suffolk County,02116,42.3010805358595,-71.0896090031556,95042.28,6702.92,96753.66,be8fc232-6d5c-4d97-9a1b-f9b17e06c3ff,130305.62
beb7d5fa-68f5-4ecf-9c65-ca154e5e3774,2015-06-13,,999-65-8337,,,,Jimmy858,Blanda868,,,,white,nonhispanic,M,Medway  Massachusetts  US,361 Waelchi Vale Apt 94,Fitchburg,Massachusetts,Worcester County,,42.6413332448992,-71.842288352626,15212.49,1886.56,2492.12,beb7d5fa-68f5-4ecf-9c65-ca154e5e3774,32.49
bedd77ef-dfda-424d-8715-057ff1c5f85d,1963-12-13,,999-13-4844,S99974043,X58856314X,Mrs.,Susy776,Smitham825,,Ankunding277,M,white,nonhispanic,F,Watertown  Massachusetts  US,1014 Wuckert Bridge Apt 74,Westport,Massachusetts,Bristol County,,41.6043418073612,-71.1073002111701,1156995.61,7624.24,31081.03,bedd77ef-dfda-424d-8715-057ff1c5f85d,110.2
bf35e4fa-ea4f-40a4-8fe6-1f2f26e0aa45,2000-11-21,,999-87-8860,S99917788,,Ms.,Cecila397,Feil794,,,,white,nonhispanic,F,Nahant  Massachusetts  US,873 Mueller Arcade Unit 96,Ashland,Massachusetts,Middlesex County,,42.2138985577807,-71.503695110333,499730.64,8240.12,926124.81,bf35e4fa-ea4f-40a4-8fe6-1f2f26e0aa45,103805.38
bf4c0305-f14c-4035-be21-8781c675b7db,1965-02-22,,999-26-9610,S99944538,X57951475X,Mr.,Benedict104,Fadel536,,,M,white,nonhispanic,M,Swansea  Massachusetts  US,139 Kulas Key,Beverly,Massachusetts,Essex County,01915,42.5337530662715,-70.8121722095196,1198521.2,4969.48,37942.55,bf4c0305-f14c-4035-be21-8781c675b7db,84.78
bfb101aa-8d36-422b-8e5c-b7275d279de0,1958-05-07,,999-18-2382,S99989268,X58347333X,Mr.,Teodoro374,Dooley940,,,M,white,nonhispanic,M,Tewksbury  Massachusetts  US,801 Block Lane Apt 35,Boston,Massachusetts,Suffolk County,02128,42.3185678219387,-71.1249256754056,1272094.65,5267.76,37211.78,bfb101aa-8d36-422b-8e5c-b7275d279de0,484.25
bfb6537b-535a-4f31-9a56-073220f96a17,1991-07-03,,999-74-9712,S99913545,X65838399X,Mrs.,Karyn217,Jast432,,Reynolds644,M,white,nonhispanic,F,Belmont  Massachusetts  US,181 Feest Passage Suite 64,Medfield,Massachusetts,Norfolk County,02052,42.138719393835,-71.2972553627476,700919.16,6196.92,492965.77,bfb6537b-535a-4f31-9a56-073220f96a17,1266.81
bfbb7a29-dc54-4302-a8ca-7a3f792d9243,1975-01-25,,999-70-4622,S99966543,X27983768X,Mrs.,Florinda19,Strosin214,,Lubowitz58,M,white,nonhispanic,F,Marshfield  Massachusetts  US,1091 Gleason Promenade Apt 65,Northbridge,Massachusetts,Worcester County,,42.0789712375519,-71.7026009635128,1137445.89,4248.8,34007.46,bfbb7a29-dc54-4302-a8ca-7a3f792d9243,1324.44
bfd66698-4139-4e5e-9982-efa459aa9dca,1995-09-04,,999-26-2678,S99936070,X68118512X,Mr.,Cristobal567,Parra592,,,,white,hispanic,M,Puebla  Puebla  MX,356 Parisian Mill Apt 14,Beverly,Massachusetts,Essex County,,42.5793434340742,-70.8185621013447,567098.64,3421.36,3795.88,bfd66698-4139-4e5e-9982-efa459aa9dca,85613.11
bfe6d48b-68bc-490a-9979-9110da2f4869,1946-11-09,,999-19-9328,S99976102,X48892147X,Mr.,Jeremy766,Kreiger457,,,M,white,nonhispanic,M,Reading  Massachusetts  US,648 Thiel Wynd Apt 30,Boston,Massachusetts,Suffolk County,02113,42.2889999110389,-71.100670899119,104292.86,7259.01,22829.7,bfe6d48b-68bc-490a-9979-9110da2f4869,601717.98
c0346f60-1c3c-46b1-b448-368b5fee8761,1952-10-01,,999-30-4732,S99957361,X45834875X,Mrs.,Vashti163,Wolff180,,Sauer652,M,white,nonhispanic,F,Leominster  Massachusetts  US,861 Quigley Rest Apt 21,North Andover,Massachusetts,Essex County,,42.6930433888273,-71.0743748434859,1460848.41,16640.46,90225.28,c0346f60-1c3c-46b1-b448-368b5fee8761,158246.56
c05478a7-a4df-4fd3-8d68-60b9452d4781,2010-10-14,,999-96-3194,,,,Brandon214,Hagenes547,,,,white,nonhispanic,M,Natick  Massachusetts  US,519 Thiel Annex Apt 55,Pittsfield,Massachusetts,Berkshire County,,42.4079671056193,-73.3177862656724,29281.05,2878.16,7821.25,c05478a7-a4df-4fd3-8d68-60b9452d4781,44720.09
c08e3ee0-69fa-4a66-ad6f-e5905400d046,1991-08-30,,999-60-4159,S99934382,X22106632X,Mrs.,Kasie673,Rohan584,,Walker122,M,asian,nonhispanic,F,Lowell  Massachusetts  US,202 Hagenes Ville,Cambridge,Massachusetts,Middlesex County,02138,42.3710755045943,-71.1184489829891,606787.57,5124.41,219512.92,c08e3ee0-69fa-4a66-ad6f-e5905400d046,16548.41
c123dca0-c994-4857-8563-b7f1eb6b2dc4,2009-02-16,,999-30-5097,,,,Jeffie441,Daniel959,,,,white,nonhispanic,F,Woburn  Massachusetts  US,483 Hoeger Orchard,Lowell,Massachusetts,Middlesex County,01850,42.6775580450696,-71.3178993543579,234771.65,2730.68,14377.29,c123dca0-c994-4857-8563-b7f1eb6b2dc4,24555.95
c1a6f986-01c4-4581-ba74-bf22d28f8ace,1914-09-05,1984-03-28,999-33-1917,S99953225,X34546171X,Mrs.,Telma919,Morissette863,,Gerlach374,M,white,nonhispanic,F,Weston  Massachusetts  US,726 Hermiston Center,Norwood,Massachusetts,Norfolk County,,42.1436142247002,-71.2175047294058,1321264.9,22242.37,51776.93,c1a6f986-01c4-4581-ba74-bf22d28f8ace,214146.45
c1b80a65-61e0-4f1b-9e1f-122c6d326034,1952-04-08,,999-56-8675,S99928271,X64197115X,Mrs.,Sabina296,Lind531,,Schmidt332,M,white,nonhispanic,F,Norwell  Massachusetts  US,502 Jakubowski Burg,Springfield,Massachusetts,Hampden County,,42.12911097702,-72.6128205943982,1481953.82,7350.96,42545.33,c1b80a65-61e0-4f1b-9e1f-122c6d326034,17558.79
c1cfae08-b141-40ea-a8bb-78c46cde0f3c,1946-01-24,,999-47-6710,S99930477,X53266408X,Mrs.,Mittie376,Rice937,,Kertzmann286,M,white,nonhispanic,F,Scituate  Massachusetts  US,377 Jakubowski Flat,Waltham,Massachusetts,Middlesex County,02451,42.355170483845,-71.2271704682655,252907.62,30219.48,55804.37,c1cfae08-b141-40ea-a8bb-78c46cde0f3c,210829.62
c1de8dc8-87e2-4016-8b95-fdc64c3bc78d,1923-05-15,,999-87-1248,S99968943,X27186908X,Ms.,Francisca486,Turner526,,,S,white,nonhispanic,F,Greenfield  Massachusetts  US,528 Swift Run Apt 95,West Springfield,Massachusetts,Hampden County,,42.0999356628065,-72.6070384344129,1452293.35,18500.75,117023.96,c1de8dc8-87e2-4016-8b95-fdc64c3bc78d,9782.85
c1f77760-5b51-438d-8089-c0ae5140b970,1973-01-17,,999-43-1254,S99946842,X4228528X,Mrs.,Shanon591,Davis923,,Parker433,M,white,nonhispanic,F,Dartmouth  Massachusetts  US,912 Monahan Crossing Apt 37,Peabody,Massachusetts,Essex County,01940,42.4986469608819,-71.0156872972048,1108360.38,9702.85,7437.38,c1f77760-5b51-438d-8089-c0ae5140b970,267464.02
c2128123-c579-48b9-8452-d1741f5a3c4c,1991-08-02,,999-62-6355,S99931381,X66912461X,Mrs.,Gianna370,Kling921,,Nienow652,M,asian,hispanic,F,Brookline  Massachusetts  US,172 Halvorson Underpass,Boston,Massachusetts,Suffolk County,02113,42.2779083209127,-71.1025009232742,699769.97,3535.52,37958.5,c2128123-c579-48b9-8452-d1741f5a3c4c,2817.49
c2910dc6-102b-44fe-8f7a-900d875ccb14,1995-03-14,,999-50-4732,S99964549,X56041494X,Mr.,Eugenio846,Rippin620,,,,white,nonhispanic,M,Northampton  Massachusetts  US,611 O'Kon Terrace Suite 94,Waltham,Massachusetts,Middlesex County,,42.4059913741478,-71.2347861620573,81528.96,9195.03,4822.64,c2910dc6-102b-44fe-8f7a-900d875ccb14,21622.27
c2a6847e-c5d2-4158-bee5-30f8ef693dde,1977-04-29,,999-85-9538,S99910287,X29204392X,Mrs.,Mignon230,Quitzon246,,Wehner319,M,white,nonhispanic,F,Boston  Massachusetts  US,937 Ryan Neck,Haverhill,Massachusetts,Essex County,01832,42.7966195853789,-71.067533819933,981403.03,6617.89,44420.63,c2a6847e-c5d2-4158-bee5-30f8ef693dde,113901.29
c2b13854-9810-4c78-93be-08f0b6523e8f,1975-01-10,,999-99-2574,S99996125,X80534530X,Ms.,Glendora96,Thompson596,,,S,white,nonhispanic,F,Williamstown  Massachusetts  US,482 McGlynn Extension Apt 8,Chicopee,Massachusetts,Hampden County,01022,42.1889791241596,-72.5924442005885,985675.47,3970.4,1602.02,c2b13854-9810-4c78-93be-08f0b6523e8f,2368.55
c2f724e1-8d93-49d0-b953-e058bfbd2ae7,2004-12-23,,999-92-4146,,,,Dorotea472,Montez99,,,,white,hispanic,F,San Salvador  El Salvador  SV,717 Corwin Fork,Worcester,Massachusetts,Worcester County,01608,42.2252133763581,-71.7986137203604,316333.63,3062.28,17006.34,c2f724e1-8d93-49d0-b953-e058bfbd2ae7,528.26
c2fa7e56-dac5-4998-b0c9-2262f1e2bdd9,1969-09-10,,999-83-5672,S99960210,X42537547X,Mrs.,Shaunda110,O'Keefe54,,Rice937,M,white,nonhispanic,F,Lynnfield  Massachusetts  US,1095 Buckridge Branch,Rutland,Massachusetts,Worcester County,01543,42.374963296509,-72.0058124300577,1243307.73,8417.45,125752.77,c2fa7e56-dac5-4998-b0c9-2262f1e2bdd9,100970.15
c3d53676-4539-4ac7-98a9-cc893eb9f63b,1994-09-25,,999-50-8970,S99945108,X63401279X,Ms.,Joi660,Donnelly343,,,,white,nonhispanic,F,Stoughton  Massachusetts  US,169 Jacobs Crossing,Somerville,Massachusetts,Middlesex County,02140,42.4397334098418,-71.1206854650089,656934.28,4228.84,151311.52,c3d53676-4539-4ac7-98a9-cc893eb9f63b,27678.02
c4104ee4-a546-4358-bba1-910ee7010952,2007-03-22,,999-49-2305,,,,Niki25,Doyle959,,,,white,hispanic,F,Taunton  Massachusetts  US,392 Fritsch Key Apt 73,Tyngsborough,Massachusetts,Middlesex County,,42.6887139846494,-71.4009383727116,302322.39,3019.0,1524.02,c4104ee4-a546-4358-bba1-910ee7010952,12.39
c466fefd-30df-47ac-98b3-a1cdf8e2f7c7,1984-12-13,,999-26-1481,S99971356,X51948531X,Ms.,Rachele486,Wiza601,,,S,white,nonhispanic,F,West Tisbury  Massachusetts  US,895 Haag Approach,Worcester,Massachusetts,Worcester County,01605,42.3217802601692,-71.6874505354405,112947.95,9268.43,885990.93,c466fefd-30df-47ac-98b3-a1cdf8e2f7c7,17070.0
c4790199-5f06-4622-932a-1664a684d670,2000-09-19,,999-91-5933,S99985044,,Ms.,Tora746,Hammes673,,,,white,nonhispanic,F,Everett  Massachusetts  US,806 West Club Unit 50,Beverly,Massachusetts,Essex County,,42.6053874217768,-70.7954849014648,404108.88,2938.92,28638.42,c4790199-5f06-4622-932a-1664a684d670,439.36
c49c2939-79bc-4fed-951d-67855e8517cc,1918-02-16,,999-96-4831,S99968838,X74132401X,Mr.,Humberto482,Grimes165,,,M,white,nonhispanic,M,Tewksbury  Massachusetts  US,1014 Hilpert Skyway Apt 68,North Brookfield,Massachusetts,Worcester County,01535,42.2601558275453,-72.0875473474491,1685717.13,22270.08,1813.5,c49c2939-79bc-4fed-951d-67855e8517cc,219452.15
c518f618-304a-4153-af34-b11caaa566bd,1978-02-28,,999-86-3378,S99954910,X53571413X,Mrs.,Lynsey2,Swaniawski813,,Yundt842,M,white,nonhispanic,F,Blackstone  Massachusetts  US,199 Daniel Hollow Suite 11,Somerville,Massachusetts,Middlesex County,02138,42.4168438527121,-71.1220827101361,133525.54,9911.06,396512.97,c518f618-304a-4153-af34-b11caaa566bd,4.38
c563f50c-54a9-4b37-9028-bff3db7e3e27,1997-12-14,2017-11-24,999-23-1726,S99967213,,Mr.,Reid278,Von197,,,,white,nonhispanic,M,Medford  Massachusetts  US,546 Kuhlman Mission,Lynn,Massachusetts,Essex County,01940,42.4379742351117,-71.0352457178011,432035.35,2502.28,127353.9,c563f50c-54a9-4b37-9028-bff3db7e3e27,21291.17
c5d6bdfa-5554-4927-8fa8-794e5514cb56,1978-10-26,,999-42-1582,S99912021,X572354X,Mr.,Edmundo94,Romaguera67,,,M,white,nonhispanic,M,Chelsea  Massachusetts  US,1065 Hackett Ville Suite 4,Gloucester,Massachusetts,Essex County,01930,42.5899646892389,-70.6792943103089,857055.38,6102.56,516.65,c5d6bdfa-5554-4927-8fa8-794e5514cb56,3677.23
c66615db-7cfc-4ae7-bb79-647202727b08,1991-05-01,,999-58-2210,S99936624,X33597439X,Mr.,Gerard367,Lubowitz58,,,S,white,nonhispanic,M,Harvard  Massachusetts  US,611 Oberbrunner Club,Mansfield,Massachusetts,Bristol County,,41.969549848417,-71.2232018550034,734105.14,4076.32,2131.29,c66615db-7cfc-4ae7-bb79-647202727b08,66.56
c6e8d2a5-ec57-4353-9e7f-0b0bbefd1959,1980-12-21,,999-33-3235,S99960773,X68736091X,Mr.,Eric487,Haag279,,,M,white,nonhispanic,M,Chatham  Massachusetts  US,777 Ortiz Terrace Suite 3,Millville,Massachusetts,Worcester County,,42.0855503904827,-71.5576995085037,1045638.19,2796.44,909.42,c6e8d2a5-ec57-4353-9e7f-0b0bbefd1959,21.81
c6ec6d93-8834-4242-8a1a-dd62ae4563b0,2004-03-07,,999-61-3577,S99931400,,,Samual455,Prosacco716,,,,white,nonhispanic,M,Marblehead  Massachusetts  US,322 Marks Rue Suite 15,Fitchburg,Massachusetts,Worcester County,01420,42.5404207885496,-71.8369637789444,355088.6,5236.47,437452.87,c6ec6d93-8834-4242-8a1a-dd62ae4563b0,7465.08
c6fc7fe8-483a-4df7-ba2b-260ea4de9aa4,1963-05-17,,999-22-9266,S99934449,X79750301X,Mr.,Valentin929,Grady603,,,M,asian,nonhispanic,M,Haiphong  Kiến An  VN,347 Kerluke Walk,Lowell,Massachusetts,Middlesex County,01852,42.6196797901871,-71.3429661301987,1524936.53,5590.4,4365.42,c6fc7fe8-483a-4df7-ba2b-260ea4de9aa4,240574.16
c71fe37e-26f4-4b41-b017-5be7b5e129fe,1987-05-24,,999-72-7629,S99997164,X30726227X,Ms.,Ariane992,Kshlerin58,,,S,white,nonhispanic,F,Lynn  Massachusetts  US,564 Homenick Viaduct,Marlborough,Massachusetts,Middlesex County,,42.3672788513822,-71.5900097754591,43762.69,1028.24,325821.74,c71fe37e-26f4-4b41-b017-5be7b5e129fe,17974.72
c7202949-7438-4374-a451-89ad61342068,1965-06-14,,999-37-9279,S99981829,X22831135X,Mr.,Raul814,Wintheiser220,,,M,white,nonhispanic,M,Milford  Massachusetts  US,818 Bogan Ville,Westport,Massachusetts,Bristol County,,41.5936299876765,-71.0622933298114,1198126.14,8370.67,48448.71,c7202949-7438-4374-a451-89ad61342068,110739.77
c76902dd-7c4a-4c83-aee0-933dee295bac,1983-08-11,,999-70-9543,S99968250,X66937917X,Mrs.,Mina319,Ullrich385,,Ortiz186,M,white,nonhispanic,F,North Adams  Massachusetts  US,419 Beatty Gardens,Boston,Massachusetts,Suffolk County,02111,42.315369776143,-71.0451458666683,680958.99,9361.25,511094.11,c76902dd-7c4a-4c83-aee0-933dee295bac,839.83
c7ab72b3-8095-4913-8207-59f049a2ba98,1968-02-14,,999-76-5278,S99964375,X51855543X,Mrs.,Margit604,D'Amore443,,Beier427,M,white,nonhispanic,F,Springfield  Massachusetts  US,695 Klocko Heights Apt 20,Lawrence,Massachusetts,Essex County,01841,42.735064112612,-71.1484141669486,165397.75,12115.48,112602.67,c7ab72b3-8095-4913-8207-59f049a2ba98,30132.44
c8403116-d069-4130-aa02-39954fc971b5,1967-03-26,,999-30-3779,S99921155,X22726136X,Ms.,Kim439,Ruecker817,,,S,white,nonhispanic,F,Billerica  Massachusetts  US,562 Windler Tunnel,Fitchburg,Massachusetts,Worcester County,,42.6114419479688,-71.7727461157454,1084777.45,14335.01,89003.65,c8403116-d069-4130-aa02-39954fc971b5,81950.58
c844d8ac-d5bf-45eb-b8cf-84327c9a4e97,1965-07-08,,999-43-1836,S99911853,X60743162X,Mrs.,Dannette613,Bartoletti50,,Murray856,M,white,nonhispanic,F,Hudson  Massachusetts  US,152 Heller Wynd Apt 16,Holyoke,Massachusetts,Hampden County,01040,42.1701286966339,-72.6412540036445,1144444.29,17489.93,354334.69,c844d8ac-d5bf-45eb-b8cf-84327c9a4e97,387824.79
c85bba08-490f-4e51-9049-0ac76a2d9290,2002-12-27,,999-71-4241,S99943017,,,Carin553,Conn188,,,,white,nonhispanic,F,Ashby  Massachusetts  US,681 Schumm View,Winchester,Massachusetts,Middlesex County,01890,42.4765036866999,-71.1140748415858,440325.73,3389.76,4846.64,c85bba08-490f-4e51-9049-0ac76a2d9290,176.4
c868a615-b3a7-44c6-ad66-d06b2909d689,1992-07-30,,999-93-5316,S99945816,X9380775X,Mrs.,Madie300,Beahan375,,Murray856,M,white,nonhispanic,F,Andover  Massachusetts  US,1009 DuBuque Ville Unit 54,Springfield,Massachusetts,Hampden County,01106,42.1618532229946,-72.451744516586,11359.06,0.0,31926.71,c868a615-b3a7-44c6-ad66-d06b2909d689,47958.11
c8b069dc-8bc4-44be-8d20-e80cd8d8d769,1973-09-10,,999-98-5414,S99927915,X59483760X,Mrs.,Zoila41,Wilkinson796,,Lakin515,M,white,nonhispanic,F,Lexington  Massachusetts  US,891 Herman Green,Barnstable,Massachusetts,Barnstable County,02635,41.6683201131538,-70.3368262371611,82207.01,4264.81,1416.49,c8b069dc-8bc4-44be-8d20-e80cd8d8d769,3149.93
c914f76e-2d8c-4da3-9b2a-e98794496245,1970-01-18,1985-06-23,999-45-8637,,,,Nick779,Doyle959,,,,white,nonhispanic,M,Rehoboth  Massachusetts  US,120 Metz Vista Apt 62,Haverhill,Massachusetts,Essex County,01832,42.747140495996,-71.0657970840521,358564.65,1952.28,50322.02,c914f76e-2d8c-4da3-9b2a-e98794496245,21618.06
c933554e-8a17-480a-b0fc-17b8757924db,1997-11-12,,999-70-7098,S99989540,X18224643X,Ms.,Jo405,McCullough561,,,,white,nonhispanic,F,Woburn  Massachusetts  US,954 Marvin Ferry,Marlborough,Massachusetts,Middlesex County,01752,42.3573523598956,-71.5843079071298,570060.51,3555.56,22075.58,c933554e-8a17-480a-b0fc-17b8757924db,1772.64
c94479f7-e87d-40d4-be81-fd5ab44a68c3,1944-12-26,,999-12-1481,S99927715,X20606090X,Mr.,Richard937,Rice937,,,M,white,nonhispanic,M,Pepperell  Massachusetts  US,539 Ritchie Bay Apt 49,Greenfield,Massachusetts,Franklin County,01301,42.6628245407548,-72.5802701330499,270297.14,29219.04,62352.76,c94479f7-e87d-40d4-be81-fd5ab44a68c3,12120.47
c986f01b-c0d0-46c6-809f-ca215706aa1d,1962-02-13,,999-94-9258,S99925765,X6685515X,Mrs.,Salina386,Christiansen251,,Kris249,M,white,nonhispanic,F,Avon  Massachusetts  US,806 Emmerich Alley,Shirley,Massachusetts,Middlesex County,01464,42.5505946078646,-71.6524680689002,1301951.92,10752.4,242611.25,c986f01b-c0d0-46c6-809f-ca215706aa1d,35860.89
c9942738-49f3-4459-818f-8da20072ff76,1935-10-27,,999-51-8991,S99943659,X35254406X,Mr.,Reginald96,Kunze215,,,M,white,nonhispanic,M,Swampscott  Massachusetts  US,200 Jaskolski Annex,Arlington,Massachusetts,Middlesex County,02474,42.4066093504249,-71.19983799791,1412705.08,15725.5,8020.75,c9942738-49f3-4459-818f-8da20072ff76,667472.51
c9e63df1-a715-4c9e-b76c-e31ec0fc3e96,1998-08-09,,999-35-9616,S99956742,X74944384X,Mr.,Warren653,Conroy74,,,,white,nonhispanic,M,Upton  Massachusetts  US,790 Abshire Byway Suite 8,Somerset,Massachusetts,Bristol County,,41.8045212176259,-71.1151709014127,501371.53,3405.56,11853.45,c9e63df1-a715-4c9e-b76c-e31ec0fc3e96,10556.51
ca24f616-30cc-4351-aca9-1b49297de076,1942-05-23,2001-02-10,999-61-4406,S99934749,X55713048X,Mr.,Filiberto722,Adams676,,,M,native,nonhispanic,M,Boston  Massachusetts  US,673 Pagac Esplanade Apt 20,Chatham,Massachusetts,Barnstable County,02633,41.6887565172739,-69.9407634414895,198943.29,51847.26,611428.14,ca24f616-30cc-4351-aca9-1b49297de076,304803.6
